commodity,state,time,country,total_import_values
312 Beverages & Tobacco Products,Nevada,2016,World Total,"220,872,123"
312 Beverages & Tobacco Products,New York,2016,World Total,"2,912,867,352"
312 Beverages & Tobacco Products,Ohio,2016,World Total,"215,016,451"
312 Beverages & Tobacco Products,Oklahoma,2016,World Total,"3,381,078"
312 Beverages & Tobacco Products,Oregon,2016,World Total,"64,422,380"
312 Beverages & Tobacco Products,Pennsylvania,2016,World Total,"220,706,627"
312 Beverages & Tobacco Products,Puerto Rico,2016,World Total,"202,520,974"
312 Beverages & Tobacco Products,Rhode Island,2016,World Total,"31,635,192"
312 Beverages & Tobacco Products,South Carolina,2016,World Total,"124,336,317"
312 Beverages & Tobacco Products,South Dakota,2016,World Total,"3,508,436"
312 Beverages & Tobacco Products,Tennessee,2016,World Total,"51,945,379"
312 Beverages & Tobacco Products,Texas,2016,World Total,"1,651,413,309"
312 Beverages & Tobacco Products,Utah,2016,World Total,"3,029,591"
312 Beverages & Tobacco Products,Virginia,2016,World Total,"308,631,515"
312 Beverages & Tobacco Products,US Virgin Islands,2016,World Total,"21,068,291"
312 Beverages & Tobacco Products,Vermont,2016,World Total,"27,396,267"
312 Beverages & Tobacco Products,Washington,2016,World Total,"277,545,584"
312 Beverages & Tobacco Products,Wisconsin,2016,World Total,"79,234,834"
312 Beverages & Tobacco Products,West Virginia,2016,World Total,"2,484,437"
312 Beverages & Tobacco Products,Wyoming,2016,World Total,"1,713,489"
313 Textiles & Fabrics,Alaska,2016,World Total,"615,366"
313 Textiles & Fabrics,Alabama,2016,World Total,"113,967,057"
313 Textiles & Fabrics,Arkansas,2016,World Total,"39,974,433"
313 Textiles & Fabrics,Arizona,2016,World Total,"41,056,354"
313 Textiles & Fabrics,California,2016,World Total,"1,605,807,766"
313 Textiles & Fabrics,Colorado,2016,World Total,"42,518,538"
313 Textiles & Fabrics,Connecticut,2016,World Total,"85,502,708"
313 Textiles & Fabrics,Dist of Columbia,2016,World Total,"1,080,830"
313 Textiles & Fabrics,Delaware,2016,World Total,"13,403,248"
313 Textiles & Fabrics,Florida,2016,World Total,"197,652,899"
313 Textiles & Fabrics,Georgia,2016,World Total,"497,698,682"
313 Textiles & Fabrics,Hawaii,2016,World Total,"13,019,934"
313 Textiles & Fabrics,Iowa,2016,World Total,"60,042,930"
313 Textiles & Fabrics,Idaho,2016,World Total,"5,606,621"
313 Textiles & Fabrics,Illinois,2016,World Total,"268,455,002"
313 Textiles & Fabrics,Indiana,2016,World Total,"95,075,970"
313 Textiles & Fabrics,Kansas,2016,World Total,"14,666,918"
313 Textiles & Fabrics,Kentucky,2016,World Total,"92,539,184"
313 Textiles & Fabrics,Louisiana,2016,World Total,"21,073,812"
313 Textiles & Fabrics,Massachusetts,2016,World Total,"156,911,631"
313 Textiles & Fabrics,Maryland,2016,World Total,"43,321,418"
313 Textiles & Fabrics,Maine,2016,World Total,"21,756,362"
313 Textiles & Fabrics,Michigan,2016,World Total,"146,171,174"
313 Textiles & Fabrics,Minnesota,2016,World Total,"88,180,127"
313 Textiles & Fabrics,Missouri,2016,World Total,"108,782,594"
313 Textiles & Fabrics,Mississippi,2016,World Total,"91,733,510"
313 Textiles & Fabrics,Montana,2016,World Total,"4,305,651"
313 Textiles & Fabrics,North Carolina,2016,World Total,"771,741,599"
313 Textiles & Fabrics,North Dakota,2016,World Total,"2,715,931"
313 Textiles & Fabrics,Nebraska,2016,World Total,"12,747,676"
313 Textiles & Fabrics,New Hampshire,2016,World Total,"34,232,756"
313 Textiles & Fabrics,New Jersey,2016,World Total,"312,651,145"
313 Textiles & Fabrics,New Mexico,2016,World Total,"43,880,316"
313 Textiles & Fabrics,Nevada,2016,World Total,"13,536,051"
313 Textiles & Fabrics,New York,2016,World Total,"858,084,042"
313 Textiles & Fabrics,Ohio,2016,World Total,"199,292,178"
313 Textiles & Fabrics,Oklahoma,2016,World Total,"120,900,425"
313 Textiles & Fabrics,Oregon,2016,World Total,"42,611,533"
313 Textiles & Fabrics,Pennsylvania,2016,World Total,"241,236,066"
313 Textiles & Fabrics,Puerto Rico,2016,World Total,"11,736,318"
313 Textiles & Fabrics,Rhode Island,2016,World Total,"31,430,888"
313 Textiles & Fabrics,South Carolina,2016,World Total,"464,610,549"
313 Textiles & Fabrics,South Dakota,2016,World Total,"7,504,750"
313 Textiles & Fabrics,Tennessee,2016,World Total,"129,950,411"
313 Textiles & Fabrics,Texas,2016,World Total,"685,535,240"
313 Textiles & Fabrics,Utah,2016,World Total,"29,132,884"
313 Textiles & Fabrics,Virginia,2016,World Total,"154,606,579"
313 Textiles & Fabrics,US Virgin Islands,2016,World Total,"57,394"
313 Textiles & Fabrics,Vermont,2016,World Total,"10,170,527"
313 Textiles & Fabrics,Washington,2016,World Total,"113,938,460"
313 Textiles & Fabrics,Wisconsin,2016,World Total,"85,799,790"
313 Textiles & Fabrics,West Virginia,2016,World Total,"1,363,709"
313 Textiles & Fabrics,Wyoming,2016,World Total,"339,257"
314 Textile Mill Products,Alaska,2016,World Total,"3,852,212"
314 Textile Mill Products,Alabama,2016,World Total,"135,235,497"
314 Textile Mill Products,Arkansas,2016,World Total,"311,464,244"
314 Textile Mill Products,Arizona,2016,World Total,"215,932,692"
314 Textile Mill Products,California,2016,World Total,"4,333,433,382"
314 Textile Mill Products,Colorado,2016,World Total,"85,470,104"
314 Textile Mill Products,Connecticut,2016,World Total,"98,362,757"
314 Textile Mill Products,Dist of Columbia,2016,World Total,"2,530,155"
314 Textile Mill Products,Delaware,2016,World Total,"12,391,974"
314 Textile Mill Products,Florida,2016,World Total,"521,598,695"
314 Textile Mill Products,Georgia,2016,World Total,"2,282,398,070"
314 Textile Mill Products,Hawaii,2016,World Total,"19,759,939"
314 Textile Mill Products,Iowa,2016,World Total,"48,082,052"
314 Textile Mill Products,Idaho,2016,World Total,"13,560,633"
314 Textile Mill Products,Illinois,2016,World Total,"762,897,679"
314 Textile Mill Products,Indiana,2016,World Total,"171,012,771"
314 Textile Mill Products,Kansas,2016,World Total,"104,106,363"
314 Textile Mill Products,Kentucky,2016,World Total,"82,195,814"
314 Textile Mill Products,Louisiana,2016,World Total,"49,212,236"
314 Textile Mill Products,Massachusetts,2016,World Total,"245,007,332"
314 Textile Mill Products,Maryland,2016,World Total,"277,613,813"
314 Textile Mill Products,Maine,2016,World Total,"62,785,044"
314 Textile Mill Products,Michigan,2016,World Total,"160,564,882"
314 Textile Mill Products,Minnesota,2016,World Total,"700,840,402"
314 Textile Mill Products,Missouri,2016,World Total,"133,467,097"
314 Textile Mill Products,Mississippi,2016,World Total,"108,583,859"
314 Textile Mill Products,Montana,2016,World Total,"6,105,377"
314 Textile Mill Products,North Carolina,2016,World Total,"478,433,735"
314 Textile Mill Products,North Dakota,2016,World Total,"4,930,418"
314 Textile Mill Products,Nebraska,2016,World Total,"30,843,491"
314 Textile Mill Products,New Hampshire,2016,World Total,"15,318,454"
314 Textile Mill Products,New Jersey,2016,World Total,"1,463,323,241"
314 Textile Mill Products,New Mexico,2016,World Total,"21,001,038"
314 Textile Mill Products,Nevada,2016,World Total,"122,298,134"
314 Textile Mill Products,New York,2016,World Total,"1,609,495,066"
314 Textile Mill Products,Ohio,2016,World Total,"599,460,051"
314 Textile Mill Products,Oklahoma,2016,World Total,"94,271,282"
314 Textile Mill Products,Oregon,2016,World Total,"70,933,609"
314 Textile Mill Products,Pennsylvania,2016,World Total,"473,728,859"
314 Textile Mill Products,Puerto Rico,2016,World Total,"25,640,414"
314 Textile Mill Products,Rhode Island,2016,World Total,"66,602,610"
314 Textile Mill Products,South Carolina,2016,World Total,"781,722,410"
314 Textile Mill Products,South Dakota,2016,World Total,"3,385,675"
314 Textile Mill Products,Tennessee,2016,World Total,"342,145,914"
314 Textile Mill Products,Texas,2016,World Total,"1,446,687,821"
314 Textile Mill Products,Utah,2016,World Total,"123,319,094"
314 Textile Mill Products,Virginia,2016,World Total,"900,481,858"
314 Textile Mill Products,US Virgin Islands,2016,World Total,"480,445"
314 Textile Mill Products,Vermont,2016,World Total,"10,458,445"
314 Textile Mill Products,Washington,2016,World Total,"585,470,034"
314 Textile Mill Products,Wisconsin,2016,World Total,"412,497,407"
314 Textile Mill Products,West Virginia,2016,World Total,"3,928,100"
314 Textile Mill Products,Wyoming,2016,World Total,"2,374,023"
315 Apparel & Accessories,Alaska,2016,World Total,"11,794,680"
315 Apparel & Accessories,Alabama,2016,World Total,"828,142,104"
315 Apparel & Accessories,Arkansas,2016,World Total,"204,925,123"
315 Apparel & Accessories,Arizona,2016,World Total,"235,697,520"
315 Apparel & Accessories,California,2016,World Total,"20,127,758,966"
315 Apparel & Accessories,Colorado,2016,World Total,"190,754,824"
315 Apparel & Accessories,Connecticut,2016,World Total,"285,143,076"
315 Apparel & Accessories,Dist of Columbia,2016,World Total,"7,227,568"
315 Apparel & Accessories,Delaware,2016,World Total,"47,236,082"
315 Apparel & Accessories,Florida,2016,World Total,"2,412,560,171"
315 Apparel & Accessories,Georgia,2016,World Total,"3,524,679,610"
315 Apparel & Accessories,Hawaii,2016,World Total,"27,836,236"
315 Apparel & Accessories,Iowa,2016,World Total,"160,556,231"
315 Apparel & Accessories,Idaho,2016,World Total,"28,011,894"
315 Apparel & Accessories,Illinois,2016,World Total,"830,799,734"
315 Apparel & Accessories,Indiana,2016,World Total,"721,412,431"
315 Apparel & Accessories,Kansas,2016,World Total,"325,639,582"
315 Apparel & Accessories,Kentucky,2016,World Total,"1,436,490,474"
315 Apparel & Accessories,Louisiana,2016,World Total,"251,428,639"
315 Apparel & Accessories,Massachusetts,2016,World Total,"945,558,460"
315 Apparel & Accessories,Maryland,2016,World Total,"402,221,116"
315 Apparel & Accessories,Maine,2016,World Total,"252,102,030"
315 Apparel & Accessories,Michigan,2016,World Total,"354,861,574"
315 Apparel & Accessories,Minnesota,2016,World Total,"1,062,707,544"
315 Apparel & Accessories,Missouri,2016,World Total,"275,488,092"
315 Apparel & Accessories,Mississippi,2016,World Total,"572,744,497"
315 Apparel & Accessories,Montana,2016,World Total,"15,551,118"
315 Apparel & Accessories,North Carolina,2016,World Total,"6,820,239,178"
315 Apparel & Accessories,North Dakota,2016,World Total,"18,272,134"
315 Apparel & Accessories,Nebraska,2016,World Total,"72,043,398"
315 Apparel & Accessories,New Hampshire,2016,World Total,"230,785,657"
315 Apparel & Accessories,New Jersey,2016,World Total,"5,978,298,593"
315 Apparel & Accessories,New Mexico,2016,World Total,"2,964,049"
315 Apparel & Accessories,Nevada,2016,World Total,"514,318,089"
315 Apparel & Accessories,New York,2016,World Total,"11,627,828,219"
315 Apparel & Accessories,Ohio,2016,World Total,"5,878,356,507"
315 Apparel & Accessories,Oklahoma,2016,World Total,"196,522,856"
315 Apparel & Accessories,Oregon,2016,World Total,"487,687,055"
315 Apparel & Accessories,Pennsylvania,2016,World Total,"2,926,682,003"
315 Apparel & Accessories,Puerto Rico,2016,World Total,"65,556,152"
315 Apparel & Accessories,Rhode Island,2016,World Total,"42,920,014"
315 Apparel & Accessories,South Carolina,2016,World Total,"1,600,896,795"
315 Apparel & Accessories,South Dakota,2016,World Total,"5,238,510"
315 Apparel & Accessories,Tennessee,2016,World Total,"2,610,923,308"
315 Apparel & Accessories,Texas,2016,World Total,"3,862,914,023"
315 Apparel & Accessories,Utah,2016,World Total,"166,525,477"
315 Apparel & Accessories,Virginia,2016,World Total,"1,299,728,128"
315 Apparel & Accessories,US Virgin Islands,2016,World Total,"1,119,506"
315 Apparel & Accessories,Vermont,2016,World Total,"267,539,739"
315 Apparel & Accessories,Washington,2016,World Total,"2,212,504,538"
315 Apparel & Accessories,Wisconsin,2016,World Total,"2,275,956,147"
315 Apparel & Accessories,West Virginia,2016,World Total,"28,226,370"
315 Apparel & Accessories,Wyoming,2016,World Total,"3,018,065"
316 Leather & Allied Products,Alaska,2016,World Total,"4,290,669"
316 Leather & Allied Products,Alabama,2016,World Total,"255,246,619"
316 Leather & Allied Products,Arkansas,2016,World Total,"109,744,119"
316 Leather & Allied Products,Arizona,2016,World Total,"96,278,494"
316 Leather & Allied Products,California,2016,World Total,"11,437,055,205"
316 Leather & Allied Products,Colorado,2016,World Total,"166,472,978"
316 Leather & Allied Products,Connecticut,2016,World Total,"524,934,635"
316 Leather & Allied Products,Dist of Columbia,2016,World Total,"4,530,584"
316 Leather & Allied Products,Delaware,2016,World Total,"115,824,486"
316 Leather & Allied Products,Florida,2016,World Total,"1,460,376,849"
316 Leather & Allied Products,Georgia,2016,World Total,"595,650,379"
316 Leather & Allied Products,Hawaii,2016,World Total,"35,119,581"
316 Leather & Allied Products,Iowa,2016,World Total,"29,067,748"
316 Leather & Allied Products,Idaho,2016,World Total,"23,242,701"
316 Leather & Allied Products,Illinois,2016,World Total,"381,420,532"
316 Leather & Allied Products,Indiana,2016,World Total,"604,174,231"
316 Leather & Allied Products,Kansas,2016,World Total,"1,040,326,654"
316 Leather & Allied Products,Kentucky,2016,World Total,"573,792,034"
316 Leather & Allied Products,Louisiana,2016,World Total,"11,269,530"
316 Leather & Allied Products,Massachusetts,2016,World Total,"762,050,479"
316 Leather & Allied Products,Maryland,2016,World Total,"290,212,562"
316 Leather & Allied Products,Maine,2016,World Total,"175,629,239"
316 Leather & Allied Products,Michigan,2016,World Total,"1,055,519,928"
316 Leather & Allied Products,Minnesota,2016,World Total,"851,362,450"
316 Leather & Allied Products,Missouri,2016,World Total,"229,552,757"
316 Leather & Allied Products,Mississippi,2016,World Total,"36,709,662"
316 Leather & Allied Products,Montana,2016,World Total,"10,640,863"
316 Leather & Allied Products,North Carolina,2016,World Total,"552,318,957"
316 Leather & Allied Products,North Dakota,2016,World Total,"1,487,841"
316 Leather & Allied Products,Nebraska,2016,World Total,"37,978,966"
316 Leather & Allied Products,New Hampshire,2016,World Total,"543,792,179"
316 Leather & Allied Products,New Jersey,2016,World Total,"2,601,119,936"
316 Leather & Allied Products,New Mexico,2016,World Total,"5,608,086"
316 Leather & Allied Products,Nevada,2016,World Total,"141,673,024"
316 Leather & Allied Products,New York,2016,World Total,"3,767,147,016"
316 Leather & Allied Products,Ohio,2016,World Total,"863,477,560"
316 Leather & Allied Products,Oklahoma,2016,World Total,"37,817,131"
316 Leather & Allied Products,Oregon,2016,World Total,"157,711,150"
316 Leather & Allied Products,Pennsylvania,2016,World Total,"1,065,654,136"
316 Leather & Allied Products,Puerto Rico,2016,World Total,"56,101,011"
316 Leather & Allied Products,Rhode Island,2016,World Total,"33,186,497"
316 Leather & Allied Products,South Carolina,2016,World Total,"801,818,316"
316 Leather & Allied Products,South Dakota,2016,World Total,"2,470,856"
316 Leather & Allied Products,Tennessee,2016,World Total,"1,765,385,958"
316 Leather & Allied Products,Texas,2016,World Total,"2,397,354,639"
316 Leather & Allied Products,Utah,2016,World Total,"205,117,376"
316 Leather & Allied Products,Virginia,2016,World Total,"211,499,244"
316 Leather & Allied Products,US Virgin Islands,2016,World Total,"422,483"
316 Leather & Allied Products,Vermont,2016,World Total,"18,604,864"
316 Leather & Allied Products,Washington,2016,World Total,"1,352,256,588"
316 Leather & Allied Products,Wisconsin,2016,World Total,"588,261,447"
316 Leather & Allied Products,West Virginia,2016,World Total,"11,144,098"
316 Leather & Allied Products,Wyoming,2016,World Total,"3,919,209"
321 Wood Products,Alaska,2016,World Total,"13,213,663"
321 Wood Products,Alabama,2016,World Total,"195,214,002"
321 Wood Products,Arkansas,2016,World Total,"62,639,877"
321 Wood Products,Arizona,2016,World Total,"166,773,128"
321 Wood Products,California,2016,World Total,"2,498,701,093"
321 Wood Products,Colorado,2016,World Total,"260,937,274"
321 Wood Products,Connecticut,2016,World Total,"146,442,921"
321 Wood Products,Dist of Columbia,2016,World Total,"2,749,595"
321 Wood Products,Delaware,2016,World Total,"19,771,149"
321 Wood Products,Florida,2016,World Total,"777,116,138"
321 Wood Products,Georgia,2016,World Total,"1,042,053,307"
321 Wood Products,Hawaii,2016,World Total,"35,408,680"
321 Wood Products,Iowa,2016,World Total,"77,653,811"
321 Wood Products,Idaho,2016,World Total,"225,626,482"
321 Wood Products,Illinois,2016,World Total,"665,086,848"
321 Wood Products,Indiana,2016,World Total,"359,220,890"
321 Wood Products,Kansas,2016,World Total,"70,624,028"
321 Wood Products,Kentucky,2016,World Total,"159,150,003"
321 Wood Products,Louisiana,2016,World Total,"194,562,423"
321 Wood Products,Massachusetts,2016,World Total,"475,127,466"
321 Wood Products,Maryland,2016,World Total,"596,043,600"
321 Wood Products,Maine,2016,World Total,"170,233,856"
321 Wood Products,Michigan,2016,World Total,"529,408,177"
321 Wood Products,Minnesota,2016,World Total,"479,169,342"
321 Wood Products,Missouri,2016,World Total,"208,925,293"
