State,Country,Time,Exports
Georgia,Montenegro,2023,"195,400"
Georgia,Albania,2023,"15,474,296"
Georgia,Greece,2023,"99,060,402"
Georgia,Romania,2023,"49,312,538"
Georgia,Bulgaria,2023,"10,144,185"
Georgia,Turkey,2023,"715,320,479"
Georgia,Cyprus,2023,"5,394,881"
Georgia,Lebanon,2023,"27,684,731"
Georgia,Iraq,2023,"172,888,314"
Georgia,Iran,2023,"717,375"
Georgia,Israel,2023,"383,481,673"
Georgia,West Bank Administered By Israel,2023,"61,055"
Georgia,Jordan,2023,"98,895,697"
Georgia,Kuwait,2023,"85,338,594"
Georgia,Saudi Arabia,2023,"510,984,433"
Georgia,Qatar,2023,"106,204,223"
Georgia,United Arab Emirates,2023,"1,336,808,026"
Georgia,Yemen,2023,"25,981,404"
Georgia,Oman,2023,"91,543,899"
Georgia,Bahrain,2023,"41,395,836"
Georgia,Afghanistan,2023,"620,295"
Georgia,India,2023,"1,084,286,279"
Georgia,Pakistan,2023,"380,299,086"
Georgia,Nepal,2023,"1,052,255"
Georgia,Bangladesh,2023,"153,213,024"
Georgia,Sri Lanka,2023,"17,927,161"
Georgia,Burma,2023,"4,113,002"
Georgia,Thailand,2023,"584,829,016"
Georgia,Vietnam,2023,"376,894,006"
Georgia,Laos,2023,"858,831"
Georgia,Cambodia,2023,"28,442,075"
Georgia,Malaysia,2023,"397,421,052"
Georgia,Singapore,2023,"2,221,097,292"
Georgia,Philippines,2023,"223,601,660"
Georgia,Indonesia,2023,"588,877,317"
Georgia,Timor-leste,2023,"6,069,597"
Georgia,Brunei,2023,"1,481,551"
Georgia,Macau,2023,"31,557,713"
Georgia,Bhutan,2023,"124,602"
Georgia,Maldives,2023,"2,507,686"
Georgia,China,2023,"3,924,237,706"
Georgia,Mongolia,2023,"1,018,942"
Georgia,Korea, South,2023,"1,048,623,438"
Georgia,Hong Kong,2023,"852,929,692"
Georgia,Taiwan,2023,"716,651,735"
Georgia,Japan,2023,"1,545,949,792"
Georgia,Australia,2023,"813,949,923"
Georgia,Papua New Guinea,2023,"4,309,336"
Georgia,New Zealand,2023,"390,265,362"
Georgia,Cook Islands,2023,"165,002"
Georgia,Samoa,2023,"1,117,897"
Georgia,Solomon Islands,2023,"2,064,419"
Georgia,Vanuatu,2023,"116,873"
Georgia,Kiribati,2023,"67,832"
Georgia,Tuvalu,2023,"18,960"
Georgia,New Caledonia,2023,"3,604,731"
Georgia,Wallis And Futuna,2023,"32,880"
Georgia,French Polynesia,2023,"14,636,618"
Georgia,Marshall Islands,2023,"25,803"
Georgia,Micronesia,2023,"327,938"
Georgia,Palau,2023,"222,516"
Georgia,Nauru,2023,"198,098"
Georgia,Fiji,2023,"690,451"
Georgia,Tonga,2023,"1,544,019"
Georgia,Morocco,2023,"69,093,879"
Georgia,Algeria,2023,"91,096,717"
Georgia,Tunisia,2023,"27,503,915"
Georgia,Libya,2023,"83,922,691"
Georgia,Egypt,2023,"107,894,888"
Georgia,Sudan,2023,"2,938,581"
Georgia,South Sudan,2023,"2,198,388"
Georgia,Equatorial Guinea,2023,"2,293,141"
Georgia,Mauritania,2023,"13,390,681"
Georgia,Cameroon,2023,"8,965,772"
Georgia,Senegal,2023,"23,853,372"
Georgia,Mali,2023,"14,993,505"
Georgia,Guinea,2023,"6,139,194"
Georgia,Sierra Leone,2023,"5,383,488"
Georgia,Cote D'ivoire,2023,"35,767,935"
Georgia,Ghana,2023,"53,249,110"
Georgia,Gambia,2023,"13,884,348"
Georgia,Niger,2023,"1,733,373"
Georgia,Togo,2023,"6,298,787"
Georgia,Nigeria,2023,"124,140,077"
Georgia,Central African Republic,2023,"1,113,270"
Georgia,Gabon,2023,"7,838,135"
Georgia,Chad,2023,"3,368,265"
Georgia,Burkina Faso,2023,"1,966,249"
Georgia,Benin,2023,"26,372,214"
Georgia,Angola,2023,"44,375,110"
Georgia,Congo,2023,"42,215,597"
Georgia,Guinea-bissau,2023,"1,425,964"
Georgia,Cabo Verde,2023,"162,922"
Georgia,Sao Tome And Principe,2023,"75,662"
Georgia,Liberia,2023,"4,772,672"
Georgia,Democratic Republic Of The Congo,2023,"7,205,117"
Georgia,Rwanda,2023,"554,461"
Georgia,Somalia,2023,"4,641,665"
Georgia,Eritrea,2023,"49,000"
Georgia,Ethiopia,2023,"8,689,543"
Georgia,Seychelles,2023,"1,683,319"
Georgia,Djibouti,2023,"2,320,193"
Georgia,Uganda,2023,"5,771,972"
Georgia,Kenya,2023,"15,603,969"
Georgia,British Indian Ocean Territories,2023,"95,565"
Georgia,Tanzania,2023,"7,571,823"
Georgia,Mauritius,2023,"2,169,379"
Georgia,Mozambique,2023,"8,035,163"
Georgia,Madagascar,2023,"3,374,444"
Georgia,Mayotte,2023,"2,652"
Georgia,Comoros,2023,"137,845"
Georgia,Reunion,2023,"74,287"
Georgia,South Africa,2023,"136,493,590"
Georgia,Namibia,2023,"328,644"
Georgia,Botswana,2023,"16,794"
Georgia,Zambia,2023,"1,317,037"
Georgia,Eswatini,2023,"8,158,667"
Georgia,Zimbabwe,2023,"1,328,009"
Georgia,Malawi,2023,"84,684"
Georgia,Lesotho,2023,"188,758"
Hawaii,Canada,2023,"16,009,400"
Hawaii,Mexico,2023,"2,678,352"
Hawaii,Guatemala,2023,"82,549"
Hawaii,El Salvador,2023,"8,776"
Hawaii,Costa Rica,2023,"34,332"
Hawaii,Panama,2023,"219,516"
Hawaii,Bahamas,2023,"143,473"
Hawaii,Jamaica,2023,"84,576"
Hawaii,Turks And Caicos Islands,2023,"33,217"
Hawaii,Cayman Islands,2023,"18,757"
Hawaii,Dominican Republic,2023,"300,804"
Hawaii,British Virgin Islands,2023,"204,827"
Hawaii,St Kitts And Nevis,2023,"55,338"
Hawaii,Antigua And Barbuda,2023,"9,893"
Hawaii,St Lucia,2023,"24,836"
Hawaii,Grenada,2023,"21,235"
Hawaii,Barbados,2023,"12,018"
Hawaii,Sint Maarten,2023,"73,413"
Hawaii,Curacao,2023,"11,791"
Hawaii,Aruba,2023,"71,211"
Hawaii,Suriname,2023,"18,149"
Hawaii,Chile,2023,"83,013"
Hawaii,Brazil,2023,"98,295"
Hawaii,Paraguay,2023,"17,000"
Hawaii,Uruguay,2023,"7,172"
Hawaii,Argentina,2023,"192,083"
Hawaii,Sweden,2023,"35,014"
Hawaii,Norway,2023,"318,240"
Hawaii,Finland,2023,"65,730"
Hawaii,Denmark,2023,"164,112"
Hawaii,United Kingdom,2023,"3,809,362"
Hawaii,Netherlands,2023,"21,292,645"
Hawaii,Belgium,2023,"582,662"
Hawaii,Luxembourg,2023,"100,949"
Hawaii,France,2023,"1,572,118"
Hawaii,Germany,2023,"8,945,747"
Hawaii,Austria,2023,"22,300"
Hawaii,Czech Republic,2023,"137,205"
Hawaii,Hungary,2023,"99,293"
Hawaii,Switzerland,2023,"560,914"
Hawaii,Estonia,2023,"9,600"
Hawaii,Lithuania,2023,"420,788"
Hawaii,Poland,2023,"310,122"
Hawaii,Ukraine,2023,"1,135,386"
Hawaii,Moldova,2023,"39,225"
Hawaii,Armenia,2023,"296,016"
Hawaii,Azerbaijan,2023,"31,487"
Hawaii,Georgia,2023,"1,067,263"
Hawaii,Spain,2023,"2,298,859"
Hawaii,Portugal,2023,"107,643"
Hawaii,Malta,2023,"144,170"
Hawaii,Italy,2023,"2,929,284"
Hawaii,Croatia,2023,"1,927,936"
Hawaii,Greece,2023,"14,220"
Hawaii,Romania,2023,"11,663"
Hawaii,Bulgaria,2023,"30,860"
Hawaii,Turkey,2023,"156,362"
Hawaii,Lebanon,2023,"98,228"
Hawaii,Iraq,2023,"264,685"
Hawaii,Israel,2023,"11,950"
Hawaii,Jordan,2023,"271,040"
Hawaii,Saudi Arabia,2023,"137,351"
Hawaii,Qatar,2023,"30,000"
Hawaii,United Arab Emirates,2023,"3,084,175"
Hawaii,Yemen,2023,"29,611"
Hawaii,Oman,2023,"234,273"
Hawaii,Bahrain,2023,"99,391"
Hawaii,India,2023,"31,353,382"
Hawaii,Pakistan,2023,"1,099,435"
Hawaii,Bangladesh,2023,"4,712,930"
Hawaii,Sri Lanka,2023,"49,585"
Hawaii,Thailand,2023,"6,746,771"
Hawaii,Vietnam,2023,"17,549,877"
Hawaii,Cambodia,2023,"19,027"
Hawaii,Malaysia,2023,"5,315,451"
Hawaii,Singapore,2023,"24,069,713"
Hawaii,Indonesia,2023,"2,927,804"
Hawaii,Philippines,2023,"70,740,341"
Hawaii,Macau,2023,"489,069"
Hawaii,China,2023,"15,503,623"
Hawaii,Mongolia,2023,"69,137"
Hawaii,Korea, South,2023,"17,813,182"
Hawaii,Hong Kong,2023,"55,243,208"
Hawaii,Taiwan,2023,"8,060,082"
Hawaii,Japan,2023,"127,735,685"
Hawaii,Australia,2023,"71,016,820"
Hawaii,Papua New Guinea,2023,"9,308,443"
Hawaii,New Zealand,2023,"9,809,149"
Hawaii,Cook Islands,2023,"12,663"
Hawaii,Samoa,2023,"53,375"
Hawaii,Vanuatu,2023,"3,725"
Hawaii,New Caledonia,2023,"2,788"
Hawaii,Wallis And Futuna,2023,"5,000"
Hawaii,French Polynesia,2023,"545,032"
Hawaii,Marshall Islands,2023,"4,004,248"
Hawaii,Micronesia,2023,"422,170"
Hawaii,Palau,2023,"146,056"
Hawaii,Fiji,2023,"311,323"
Hawaii,Tonga,2023,"150,000"
Hawaii,Libya,2023,"150,009"
Hawaii,Ghana,2023,"11,728,702"
Hawaii,Nigeria,2023,"18,419"
Hawaii,Mauritius,2023,"4,343"
Hawaii,South Africa,2023,"612,385"
Iowa,Mexico,2023,"3,237,685,694"
Iowa,Greenland,2023,"44,500"
Iowa,Canada,2023,"5,505,410,949"
Iowa,Guatemala,2023,"47,638,663"
Iowa,Belize,2023,"1,116,765"
Iowa,El Salvador,2023,"19,606,049"
Iowa,Honduras,2023,"40,886,261"
Iowa,Nicaragua,2023,"11,006,224"
Iowa,Costa Rica,2023,"29,120,548"
Iowa,Panama,2023,"20,448,802"
Iowa,Bermuda,2023,"280,720"
Iowa,Bahamas,2023,"1,291,739"
Iowa,Cuba,2023,"45,375"
Iowa,Jamaica,2023,"7,892,357"
Iowa,Turks And Caicos Islands,2023,"246,681"
Iowa,Cayman Islands,2023,"898,804"
Iowa,Haiti,2023,"756,924"
Iowa,Dominican Republic,2023,"48,410,263"
Iowa,Anguilla,2023,"300,562"
Iowa,British Virgin Islands,2023,"364,309"
Iowa,St Kitts And Nevis,2023,"52,466"
Iowa,Antigua And Barbuda,2023,"19,917"
Iowa,Dominica,2023,"404,264"
Iowa,St Lucia,2023,"833,330"
Iowa,St Vincent And The Grenadines,2023,"15,036"
Iowa,Grenada,2023,"298,982"
Iowa,Barbados,2023,"1,517,407"
Iowa,Trinidad And Tobago,2023,"5,825,500"
Iowa,Sint Maarten,2023,"15,560"
Iowa,Curacao,2023,"122,331"
Iowa,Aruba,2023,"32,670"
Iowa,Guadeloupe,2023,"8,279"
Iowa,Martinique,2023,"14,316"
Iowa,Colombia,2023,"136,219,939"
Iowa,Venezuela,2023,"989,254"
Iowa,Guyana,2023,"899,625"
Iowa,Suriname,2023,"2,166,440"
Iowa,Ecuador,2023,"15,478,358"
Iowa,Peru,2023,"31,580,399"
Iowa,Bolivia,2023,"3,233,495"
Iowa,Chile,2023,"93,604,813"
Iowa,Brazil,2023,"1,085,001,203"
Iowa,Paraguay,2023,"28,613,856"
Iowa,Uruguay,2023,"13,525,829"
Iowa,Argentina,2023,"97,452,206"
Iowa,Iceland,2023,"2,583,522"
Iowa,Sweden,2023,"40,874,040"
Iowa,Norway,2023,"9,103,454"
Iowa,Finland,2023,"17,529,451"
Iowa,Faroe Islands,2023,"503,173"
Iowa,Denmark,2023,"47,331,887"
Iowa,United Kingdom,2023,"420,422,146"
Iowa,Ireland,2023,"33,791,188"
Iowa,Netherlands,2023,"505,266,401"
Iowa,Belgium,2023,"209,644,571"
Iowa,Luxembourg,2023,"1,433,531"
Iowa,Monaco,2023,"7,600"
Iowa,France,2023,"251,473,214"
Iowa,Germany,2023,"855,315,459"
Iowa,Austria,2023,"56,647,721"
Iowa,Czech Republic,2023,"60,564,139"
Iowa,Slovakia,2023,"17,217,679"
Iowa,Hungary,2023,"51,935,762"
Iowa,Liechtenstein,2023,"7,409"
Iowa,Switzerland,2023,"48,251,830"
Iowa,Estonia,2023,"17,994,979"
Iowa,Latvia,2023,"896,404"
Iowa,Lithuania,2023,"35,862,170"
Iowa,Ukraine,2023,"36,087,579"
Iowa,Poland,2023,"83,471,898"
Iowa,Russia,2023,"630,896"
Iowa,Belarus,2023,"22,986"
Iowa,Armenia,2023,"20,946"
Iowa,Azerbaijan,2023,"2,136,329"
Iowa,Georgia,2023,"352,791"
Iowa,Kazakhstan,2023,"6,305,952"
Iowa,Kyrgyzstan,2023,"361,691"
Iowa,Moldova,2023,"90,438"
Iowa,Tajikistan,2023,"73,000"
Iowa,Turkmenistan,2023,"203,069"
Iowa,Uzbekistan,2023,"778,284"
Iowa,Spain,2023,"88,412,211"
Iowa,Portugal,2023,"32,816,425"
Iowa,Gibraltar,2023,"11,403"
Iowa,Malta,2023,"734,609"
Iowa,Italy,2023,"176,088,959"
Iowa,Croatia,2023,"6,656,452"
Iowa,Slovenia,2023,"2,706,809"
Iowa,Bosnia And Herzegovina,2023,"124,782"
Iowa,Macedonia,2023,"3,028"
Iowa,Serbia,2023,"8,290,880"
Iowa,Montenegro,2023,"14,950"
Iowa,Greece,2023,"9,519,718"
Iowa,Romania,2023,"56,113,999"
Iowa,Bulgaria,2023,"32,314,306"
Iowa,Turkey,2023,"52,261,530"
Iowa,Cyprus,2023,"246,749"
Iowa,Lebanon,2023,"1,327,365"
Iowa,Iraq,2023,"2,936,557"
Iowa,Iran,2023,"85,370"
Iowa,Israel,2023,"42,372,323"
Iowa,Jordan,2023,"6,984,457"
Iowa,Kuwait,2023,"5,270,453"
Iowa,Saudi Arabia,2023,"50,989,437"
Iowa,Qatar,2023,"16,129,141"
Iowa,United Arab Emirates,2023,"38,001,276"
Iowa,Yemen,2023,"177,943"
Iowa,Oman,2023,"1,725,810"
Iowa,Bahrain,2023,"1,835,471"
Iowa,Afghanistan,2023,"15,527"
Iowa,India,2023,"162,344,433"
Iowa,Pakistan,2023,"21,989,697"
Iowa,Nepal,2023,"180,745"
Iowa,Bangladesh,2023,"2,193,304"
Iowa,Sri Lanka,2023,"1,029,173"
Iowa,Burma,2023,"1,185,114"
Iowa,Thailand,2023,"77,505,845"
Iowa,Vietnam,2023,"42,977,186"
Iowa,Laos,2023,"232,870"
Iowa,Cambodia,2023,"1,951,124"
Iowa,Malaysia,2023,"69,547,934"
Iowa,Singapore,2023,"94,112,638"
Iowa,Indonesia,2023,"47,500,116"
Iowa,Timor-leste,2023,"21,000"
Iowa,Brunei,2023,"741,564"
Iowa,Philippines,2023,"53,333,457"
Iowa,Macau,2023,"273,504"
Iowa,Maldives,2023,"69,692"
Iowa,China,2023,"1,118,659,288"
Iowa,Mongolia,2023,"839,268"
Iowa,Korea, South,2023,"342,562,302"
Iowa,Hong Kong,2023,"98,867,021"
Iowa,Taiwan,2023,"181,071,912"
Iowa,Japan,2023,"973,535,631"
Iowa,Australia,2023,"859,390,251"
Iowa,Papua New Guinea,2023,"620,783"
Iowa,New Zealand,2023,"77,639,222"
Iowa,Vanuatu,2023,"11,438"
Iowa,New Caledonia,2023,"11,023"
Iowa,Fiji,2023,"263,526"
Iowa,French Polynesia,2023,"224,075"
Iowa,Micronesia,2023,"19,535"
Iowa,Palau,2023,"3,680"
Iowa,Morocco,2023,"2,445,689"
Iowa,Algeria,2023,"782,463"
Iowa,Tunisia,2023,"499,609"
Iowa,Libya,2023,"310,288"
Iowa,Egypt,2023,"7,970,711"
Iowa,Sudan,2023,"1,733,607"
Iowa,Mauritania,2023,"72,623"
Iowa,Cameroon,2023,"328,810"
Iowa,Senegal,2023,"812,633"
Iowa,Mali,2023,"187,898"
Iowa,Guinea,2023,"1,952,789"
Iowa,Sierra Leone,2023,"309,446"
Iowa,Cote D'ivoire,2023,"256,825"
Iowa,Ghana,2023,"1,702,148"
Iowa,Niger,2023,"9,498"
Iowa,Togo,2023,"171,378"
Iowa,Nigeria,2023,"2,471,561"
Iowa,Central African Republic,2023,"21,574"
Iowa,Gabon,2023,"27,055"
Iowa,Burkina Faso,2023,"42,282"
Iowa,Benin,2023,"88,415"
Iowa,Angola,2023,"81,519"
Iowa,Congo,2023,"168,641"
Iowa,Cabo Verde,2023,"7,460"
Iowa,Liberia,2023,"190,836"
Iowa,Democratic Republic Of The Congo,2023,"2,621,753"
Iowa,Rwanda,2023,"3,091"
Iowa,Eritrea,2023,"148,237"
Iowa,Ethiopia,2023,"3,122,693"
Iowa,Djibouti,2023,"2,326,916"
Iowa,Uganda,2023,"278,126"
Iowa,Kenya,2023,"1,878,973"
Iowa,British Indian Ocean Territories,2023,"13,996"
Iowa,Tanzania,2023,"1,012,209"
Iowa,Mauritius,2023,"34,220"
Iowa,Mozambique,2023,"245,808"
Iowa,Madagascar,2023,"30,031"
Iowa,Mayotte,2023,"21,987"
Iowa,South Africa,2023,"175,397,787"
Iowa,Namibia,2023,"149,728"
Iowa,Botswana,2023,"246,303"
Iowa,Zambia,2023,"1,554,938"
Iowa,Eswatini,2023,"45,416"
Iowa,Zimbabwe,2023,"901,478"
Iowa,Malawi,2023,"71,917"
Iowa,Lesotho,2023,"51,525"
Idaho,Greenland,2023,"32,159"
Idaho,Canada,2023,"1,496,268,212"
Idaho,Mexico,2023,"284,095,111"
Idaho,Guatemala,2023,"10,504,549"
Idaho,Belize,2023,"50,537"
Idaho,El Salvador,2023,"3,294,678"
Idaho,Honduras,2023,"3,303,621"
Idaho,Nicaragua,2023,"5,612,465"
Idaho,Costa Rica,2023,"3,358,550"
Idaho,Panama,2023,"3,032,623"
Idaho,Bahamas,2023,"521,580"
Idaho,Jamaica,2023,"594,250"
Idaho,Dominican Republic,2023,"4,125,945"
Idaho,Turks And Caicos Islands,2023,"49,943"
Idaho,Cayman Islands,2023,"79,702"
Idaho,Haiti,2023,"26,448"
Idaho,Anguilla,2023,"25,617"
Idaho,British Virgin Islands,2023,"43,828"
Idaho,St Kitts And Nevis,2023,"3,785"
Idaho,Antigua And Barbuda,2023,"323,502"
Idaho,Dominica,2023,"9,633"
Idaho,St Lucia,2023,"122,006"
Idaho,Barbados,2023,"95,838"
Idaho,Trinidad And Tobago,2023,"2,433,784"
Idaho,Sint Maarten,2023,"18,413"
Idaho,Curacao,2023,"24,207"
Idaho,Aruba,2023,"15,629"
Idaho,Guadeloupe,2023,"15,500"
Idaho,Martinique,2023,"3,010"
Idaho,Colombia,2023,"14,823,796"
Idaho,Venezuela,2023,"122,086"
Idaho,Guyana,2023,"7,658"
Idaho,Suriname,2023,"1,140,285"
Idaho,Ecuador,2023,"1,883,516"
Idaho,Peru,2023,"12,478,804"
Idaho,Bolivia,2023,"94,942"
Idaho,Chile,2023,"7,692,830"
Idaho,Brazil,2023,"75,751,526"
Idaho,Paraguay,2023,"11,986"
Idaho,Uruguay,2023,"547,972"
Idaho,Argentina,2023,"7,079,732"
Idaho,Falkland Islands (Islas Malvinas),2023,"15,702"
Idaho,Iceland,2023,"379,678"
Idaho,Sweden,2023,"5,857,557"
Idaho,Norway,2023,"2,380,910"
Idaho,Finland,2023,"1,132,148"
Idaho,Faroe Islands,2023,"66,184"
Idaho,Denmark,2023,"35,542,478"
Idaho,United Kingdom,2023,"55,569,393"
Idaho,Ireland,2023,"22,778,385"
Idaho,Netherlands,2023,"87,167,833"
Idaho,Belgium,2023,"19,599,040"
Idaho,Luxembourg,2023,"49,841"
Idaho,Andorra,2023,"8,276"
Idaho,Monaco,2023,"4,800"
Idaho,France,2023,"18,309,775"
Idaho,Germany,2023,"28,173,328"
Idaho,Austria,2023,"2,258,436"
Idaho,Czech Republic,2023,"2,827,627"
Idaho,Slovakia,2023,"448,384"
Idaho,Hungary,2023,"7,434,106"
Idaho,Switzerland,2023,"3,465,533"
Idaho,Estonia,2023,"119,842"
Idaho,Latvia,2023,"104,581"
Idaho,Lithuania,2023,"684,894"
Idaho,Poland,2023,"3,772,970"
Idaho,Russia,2023,"148,117"
Idaho,Belarus,2023,"3,119"
Idaho,Ukraine,2023,"2,300,787"
Idaho,Armenia,2023,"70,446"
Idaho,Azerbaijan,2023,"41,184"
Idaho,Georgia,2023,"304,652"
Idaho,Kazakhstan,2023,"2,259,586"
Idaho,Kyrgyzstan,2023,"846,724"
Idaho,Moldova,2023,"11,900"
Idaho,Uzbekistan,2023,"339,313"
Idaho,Spain,2023,"18,011,482"
Idaho,Portugal,2023,"196,961"
Idaho,Malta,2023,"40,912"
Idaho,Italy,2023,"7,726,656"
Idaho,Croatia,2023,"75,770"
Idaho,Slovenia,2023,"222,492"
Idaho,Bosnia And Herzegovina,2023,"30,830"
Idaho,Macedonia,2023,"30,738"
Idaho,Serbia,2023,"108,216"
Idaho,Albania,2023,"36,955"
Idaho,Greece,2023,"2,392,644"
Idaho,Romania,2023,"1,103,674"
Idaho,Bulgaria,2023,"179,326"
Idaho,Turkey,2023,"4,101,966"
Idaho,Iraq,2023,"75,673"
Idaho,Cyprus,2023,"302,366"
Idaho,Lebanon,2023,"737,358"
Idaho,Israel,2023,"11,103,878"
Idaho,Jordan,2023,"996,735"
Idaho,Kuwait,2023,"939,244"
Idaho,Saudi Arabia,2023,"11,350,517"
Idaho,Qatar,2023,"1,223,222"
Idaho,United Arab Emirates,2023,"8,142,448"
Idaho,Oman,2023,"399,788"
Idaho,Bahrain,2023,"3,697,331"
Idaho,Afghanistan,2023,"50,594"
Idaho,India,2023,"21,161,003"
Idaho,Pakistan,2023,"881,632"
Idaho,Nepal,2023,"233,279"
Idaho,Bangladesh,2023,"18,405"
Idaho,Sri Lanka,2023,"771,868"
Idaho,Burma,2023,"182,356"
Idaho,Thailand,2023,"11,495,094"
Idaho,Vietnam,2023,"8,083,672"
Idaho,Laos,2023,"17,166"
Idaho,Cambodia,2023,"674,537"
Idaho,Malaysia,2023,"191,248,458"
Idaho,Singapore,2023,"207,376,850"
Idaho,Indonesia,2023,"28,475,029"
Idaho,Brunei,2023,"104,419"
Idaho,Philippines,2023,"78,738,669"
Idaho,Macau,2023,"247,515"
Idaho,Bhutan,2023,"33,114"
Idaho,Maldives,2023,"19,916"
Idaho,China,2023,"180,600,072"
Idaho,Mongolia,2023,"795,543"
Idaho,Korea, South,2023,"93,647,042"
Idaho,Hong Kong,2023,"7,697,362"
Idaho,Taiwan,2023,"504,532,410"
Idaho,Japan,2023,"234,009,862"
Idaho,Australia,2023,"78,952,451"
Idaho,Papua New Guinea,2023,"192,742"
Idaho,New Zealand,2023,"17,607,890"
Idaho,New Caledonia,2023,"49,978"
Idaho,French Polynesia,2023,"25,634"
Idaho,Micronesia,2023,"5,148"
Idaho,Fiji,2023,"380,539"
Idaho,Morocco,2023,"305,642"
Idaho,Algeria,2023,"104,000"
Idaho,Tunisia,2023,"104,759"
Idaho,Libya,2023,"1,052,581"
Idaho,Egypt,2023,"1,698,386"
Idaho,Mauritania,2023,"1,234,355"
Idaho,Senegal,2023,"810,884"
Idaho,Mali,2023,"2,519,351"
Idaho,Guinea,2023,"9,254"
Idaho,Cote D'ivoire,2023,"22,895"
Idaho,Ghana,2023,"878,844"
Idaho,Togo,2023,"194,513"
Idaho,Nigeria,2023,"227,924"
Idaho,Chad,2023,"32,893"
Idaho,Burkina Faso,2023,"32,000"
Idaho,Benin,2023,"9,981"
Idaho,Angola,2023,"78,636"
Idaho,Congo,2023,"94,454"
Idaho,Liberia,2023,"22,761"
Idaho,Democratic Republic Of The Congo,2023,"43,526"
Idaho,Burundi,2023,"4,800"
Idaho,Ethiopia,2023,"13,868"
Idaho,Uganda,2023,"134,947"
Idaho,Kenya,2023,"711,527"
Idaho,Seychelles,2023,"2,704"
Idaho,Tanzania,2023,"45,609"
Idaho,Mozambique,2023,"86,406"
Idaho,Madagascar,2023,"52,500"
Idaho,Mayotte,2023,"3,600"
Idaho,Reunion,2023,"25,500"
Idaho,South Africa,2023,"9,279,471"
Idaho,Namibia,2023,"267,419"
Idaho,Botswana,2023,"29,293"
Idaho,Zambia,2023,"29,153"
Idaho,Lesotho,2023,"28,778"
Idaho,Eswatini,2023,"19,365"
Idaho,Zimbabwe,2023,"41,088"
Idaho,Malawi,2023,"7,175"
Illinois,Greenland,2023,"200,566"
Illinois,Canada,2023,"20,753,289,399"
Illinois,Mexico,2023,"12,904,303,760"
Illinois,Guatemala,2023,"173,746,646"
Illinois,Belize,2023,"5,217,280"
Illinois,El Salvador,2023,"70,924,820"
Illinois,Honduras,2023,"98,044,168"
Illinois,Nicaragua,2023,"29,872,482"
Illinois,Costa Rica,2023,"196,457,937"
Illinois,Panama,2023,"109,047,396"
Illinois,Bermuda,2023,"5,998,535"
Illinois,Bahamas,2023,"25,967,943"
Illinois,Cuba,2023,"396,219"
Illinois,Jamaica,2023,"40,547,933"
Illinois,Turks And Caicos Islands,2023,"2,143,249"
Illinois,Cayman Islands,2023,"10,110,889"
Illinois,Haiti,2023,"10,747,092"
Illinois,Dominican Republic,2023,"312,498,595"
Illinois,Anguilla,2023,"589,709"
Illinois,British Virgin Islands,2023,"2,277,226"
Illinois,St Kitts And Nevis,2023,"1,856,247"
Illinois,Antigua And Barbuda,2023,"2,023,247"
Illinois,Montserrat,2023,"63,153"
Illinois,Dominica,2023,"1,551,713"
Illinois,St Lucia,2023,"2,426,795"
Illinois,St Vincent And The Grenadines,2023,"579,132"
Illinois,Grenada,2023,"954,620"
Illinois,Barbados,2023,"11,652,580"
Illinois,Trinidad And Tobago,2023,"45,050,524"
Illinois,Sint Maarten,2023,"5,515,104"
Illinois,Curacao,2023,"3,409,950"
Illinois,Aruba,2023,"7,562,770"
Illinois,Guadeloupe,2023,"1,447,071"
Illinois,Martinique,2023,"364,450"
Illinois,Colombia,2023,"503,267,449"
Illinois,Venezuela,2023,"19,284,987"
Illinois,Guyana,2023,"8,723,855"
Illinois,Suriname,2023,"13,400,610"
Illinois,French Guiana,2023,"63,102"
Illinois,Ecuador,2023,"74,556,629"
Illinois,Peru,2023,"385,800,451"
Illinois,Bolivia,2023,"17,938,235"
Illinois,Chile,2023,"1,017,037,103"
Illinois,Brazil,2023,"2,676,954,109"
Illinois,Paraguay,2023,"26,029,150"
Illinois,Uruguay,2023,"70,934,415"
Illinois,Sweden,2023,"334,228,955"
Illinois,Argentina,2023,"383,157,220"
Illinois,Iceland,2023,"10,639,670"
Illinois,Svalbard, Jan Mayen Island,2023,"2,510"
Illinois,Norway,2023,"111,262,181"
Illinois,Finland,2023,"70,655,807"
Illinois,Faroe Islands,2023,"22,522"
Illinois,Denmark,2023,"120,621,683"
Illinois,United Kingdom,2023,"2,686,668,976"
Illinois,Ireland,2023,"441,187,366"
Illinois,Netherlands,2023,"2,415,178,079"
Illinois,Belgium,2023,"999,939,235"
Illinois,Luxembourg,2023,"28,360,911"
Illinois,Andorra,2023,"61,062"
Illinois,Monaco,2023,"180,728"
Illinois,France,2023,"1,236,301,268"
Illinois,Germany,2023,"4,491,253,482"
Illinois,Austria,2023,"100,765,075"
Illinois,Czech Republic,2023,"74,722,628"
Illinois,Slovakia,2023,"50,085,198"
Illinois,Hungary,2023,"60,495,271"
Illinois,Liechtenstein,2023,"161,754"
Illinois,Switzerland,2023,"955,675,440"
Illinois,Estonia,2023,"20,569,986"
Illinois,Latvia,2023,"23,741,060"
Illinois,Lithuania,2023,"108,903,017"
Illinois,Poland,2023,"295,834,023"
Illinois,Russia,2023,"109,131,674"
Illinois,Belarus,2023,"257,898"
Illinois,Ukraine,2023,"84,442,504"
Illinois,Armenia,2023,"19,823,139"
